date,state,city,place_type,confirmed,deaths,is_last,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2021-04-14,BA,Amélia Rodrigues,city,1699,35,True,25048,2901106,6782.97668,0.0206
2021-04-14,BA,América Dourada,city,561,2,True,16090,2901155,3486.63766,0.0036
2021-04-14,BA,Anagé,city,644,15,True,21607,2901205,2980.51557,0.0233
2021-04-14,BA,Andaraí,city,606,5,True,13132,2901304,4614.68169,0.0083
2021-04-14,BA,Andorinha,city,642,9,True,14503,2901353,4426.67034,0.014
2021-04-14,BA,Angical,city,385,10,True,13938,2901403,2762.23275,0.026
2021-04-14,BA,Anguera,city,302,1,True,11297,2901502,2673.27609,0.0033
2021-04-14,BA,Antas,city,1003,5,True,19479,2901601,5149.13497,0.005
2021-04-14,BA,Antônio Cardoso,city,305,8,True,11677,2901700,2611.97225,0.0262
2021-04-14,BA,Antônio Gonçalves,city,575,5,True,11878,2901809,4840.8823,0.0087
2021-04-14,BA,Aporá,city,436,14,True,17788,2901908,2451.09062,0.0321
2021-04-14,BA,Apuarema,city,609,9,True,7302,2901957,8340.18077,0.0148
2021-04-14,BA,Araçás,city,518,7,True,12208,2902054,4243.11927,0.0135
2021-04-14,BA,Aracatu,city,667,12,True,13045,2902005,5113.07014,0.018
2021-04-14,BA,Araci,city,3121,39,True,54648,2902104,5711.09647,0.0125
2021-04-14,BA,Aramari,city,503,11,True,11461,2902203,4388.79679,0.0219
2021-04-14,BA,Arataca,city,444,12,True,10961,2902252,4050.7253,0.027
2021-04-14,BA,Aratuípe,city,283,7,True,8837,2902302,3202.44427,0.0247
2021-04-14,BA,Aurelino Leal,city,795,22,True,11299,2902401,7036.02089,0.0277
2021-04-14,BA,Baianópolis,city,312,2,True,13929,2902500,2239.93108,0.0064
2021-04-14,BA,Baixa Grande,city,575,6,True,20449,2902609,2811.87344,0.0104
2021-04-14,BA,Banzaê,city,801,7,True,13240,2902658,6049.84894,0.0087
2021-04-14,BA,Barra,city,1384,26,True,53910,2902708,2567.2417,0.0188
2021-04-14,BA,Barra da Estiva,city,1287,9,True,20392,2902807,6311.29855,0.007
2021-04-14,BA,Barra do Choça,city,1675,26,True,31209,2902906,5367.04156,0.0155
2021-04-14,BA,Barra do Mendes,city,590,9,True,13833,2903003,4265.16302,0.0153
2021-04-14,BA,Barra do Rocha,city,327,4,True,5612,2903102,5826.79971,0.0122
2021-04-14,BA,Barreiras,city,10954,148,True,156975,2903201,6978.18124,0.0135
2021-04-14,BA,Barro Alto,city,613,8,True,15054,2903235,4072.00744,0.0131
2021-04-14,BA,Barrocas,city,644,16,True,16105,2903276,3998.75815,0.0248
2021-04-14,BA,Barro Preto,city,495,7,True,5448,2903300,9085.90308,0.0141
2021-04-14,BA,Belmonte,city,871,15,True,23437,2903409,3716.34595,0.0172
2021-04-14,BA,Belo Campo,city,562,7,True,17109,2903508,3284.82085,0.0125
2021-04-14,BA,Biritinga,city,270,6,True,15984,2903607,1689.18919,0.0222
2021-04-14,BA,Boa Nova,city,661,11,True,12329,2903706,5361.34317,0.0166
2021-04-14,BA,Boa Vista do Tupim,city,165,4,True,18531,2903805,890.39987,0.0242
2021-04-14,BA,Bom Jesus da Lapa,city,2658,38,True,69662,2903904,3815.56659,0.0143
2021-04-14,BA,Bom Jesus da Serra,city,400,7,True,9823,2903953,4072.07574,0.0175
2021-04-14,BA,Boninal,city,556,7,True,14446,2904001,3848.81628,0.0126
2021-04-14,BA,Bonito,city,600,6,True,16884,2904050,3553.66027,0.01
2021-04-14,BA,Boquira,city,427,7,True,21497,2904100,1986.32367,0.0164
2021-04-14,BA,Botuporã,city,177,3,True,10129,2904209,1747.45779,0.0169
2021-04-14,BA,Brejões,city,512,7,True,14222,2904308,3600.05625,0.0137
2021-04-14,BA,Brejolândia,city,129,8,True,10618,2904407,1214.91806,0.062
2021-04-14,BA,Brotas de Macaúbas,city,57,1,True,10130,2904506,562.68509,0.0175
2021-04-14,BA,Brumado,city,7570,135,True,67335,2904605,11242.29598,0.0178
2021-04-14,BA,Buerarema,city,1203,36,True,18306,2904704,6571.61586,0.0299
2021-04-14,BA,Buritirama,city,702,15,True,21276,2904753,3299.49239,0.0214
2021-04-14,BA,Caatiba,city,637,6,True,6488,2904803,9818.12577,0.0094
2021-04-14,BA,Cabaceiras do Paraguaçu,city,398,4,True,18911,2904852,2104.59521,0.0101
2021-04-14,BA,Cachoeira,city,1130,17,True,33567,2904902,3366.40153,0.015
2021-04-14,BA,Caculé,city,1196,11,True,23291,2905008,5135.0307,0.0092
2021-04-14,BA,Caém,city,393,7,True,9058,2905107,4338.70612,0.0178
2021-04-14,BA,Caetanos,city,503,7,True,14608,2905156,3443.31873,0.0139
2021-04-14,BA,Caetité,city,1794,13,True,51081,2905206,3512.06907,0.0072
2021-04-14,BA,Cafarnaum,city,740,15,True,18513,2905305,3997.19116,0.0203
2021-04-14,BA,Cairu,city,994,9,True,18427,2905404,5394.25843,0.0091
2021-04-14,BA,Caldeirão Grande,city,536,6,True,13391,2905503,4002.68837,0.0112
2021-04-14,BA,Camacan,city,2294,50,True,32006,2905602,7167.40611,0.0218
2021-04-14,BA,Camaçari,city,19403,477,True,304302,2905701,6376.23151,0.0246
2021-04-14,BA,Camamu,city,1876,37,True,35382,2905800,5302.13103,0.0197
2021-04-14,BA,Campo Alegre de Lourdes,city,475,15,True,28820,2905909,1648.161,0.0316
2021-04-14,BA,Campo Formoso,city,3295,36,True,71487,2906006,4609.22965,0.0109
2021-04-14,BA,Canápolis,city,215,3,True,9703,2906105,2215.80954,0.014
2021-04-14,BA,Canarana,city,1084,23,True,26325,2906204,4117.75878,0.0212
2021-04-14,BA,Canavieiras,city,933,48,True,30906,2906303,3018.83129,0.0514
2021-04-14,BA,Candeal,city,433,1,True,8181,2906402,5292.7515,0.0023
2021-04-14,BA,Candeias,city,5620,105,True,87458,2906501,6425.94159,0.0187
2021-04-14,BA,Candiba,city,505,11,True,14368,2906600,3514.75501,0.0218
2021-04-14,BA,Cândido Sales,city,1569,42,True,25053,2906709,6262.72303,0.0268
2021-04-14,BA,Cansanção,city,659,26,True,34882,2906808,1889.22654,0.0395
2021-04-14,BA,Canudos,city,458,8,True,16753,2906824,2733.83872,0.0175
2021-04-14,BA,Capela do Alto Alegre,city,702,11,True,11616,2906857,6043.38843,0.0157
2021-04-14,BA,Capim Grosso,city,3013,18,True,30862,2906873,9762.81511,0.006
2021-04-14,BA,Caraíbas,city,231,2,True,8801,2906899,2624.70174,0.0087
2021-04-14,BA,Caravelas,city,1093,9,True,22093,2906907,4947.26837,0.0082
2021-04-14,BA,Cardeal da Silva,city,256,3,True,9346,2907004,2739.13974,0.0117
2021-04-14,BA,Carinhanha,city,693,12,True,29070,2907103,2383.90093,0.0173
2021-04-14,BA,Casa Nova,city,1445,37,True,72545,2907202,1991.86712,0.0256
2021-04-14,BA,Castro Alves,city,1092,24,True,26318,2907301,4149.25146,0.022
2021-04-14,BA,Catolândia,city,125,1,True,3599,2907400,3473.187,0.008
2021-04-14,BA,Catu,city,4633,62,True,54970,2907509,8428.23358,0.0134
2021-04-14,BA,Caturama,city,192,5,True,9316,2907558,2060.97037,0.026
2021-04-14,BA,Central,city,296,12,True,17280,2907608,1712.96296,0.0405
2021-04-14,BA,Chorrochó,city,105,8,True,11200,2907707,937.5,0.0762
2021-04-14,BA,Cícero Dantas,city,1264,21,True,32576,2907806,3880.15717,0.0166
2021-04-14,BA,Cipó,city,525,4,True,17352,2907905,3025.58783,0.0076
2021-04-14,BA,Coaraci,city,1614,40,True,16549,2908002,9752.85516,0.0248
2021-04-14,BA,Cocos,city,525,10,True,18807,2908101,2791.5138,0.019
2021-04-14,BA,Conceição da Feira,city,1121,20,True,22762,2908200,4924.87479,0.0178
2021-04-14,BA,Conceição do Almeida,city,1836,16,True,17165,2908309,10696.1841,0.0087
2021-04-14,BA,Conceição do Coité,city,6993,32,True,67013,2908408,10435.28868,0.0046
2021-04-14,BA,Conceição do Jacuípe,city,2216,20,True,33398,2908507,6635.12785,0.009
2021-04-14,BA,Conde,city,657,11,True,26035,2908606,2523.52602,0.0167
2021-04-14,BA,Condeúba,city,674,13,True,17178,2908705,3923.62324,0.0193
2021-04-14,BA,Contendas do Sincorá,city,186,5,True,4045,2908804,4598.26947,0.0269
2021-04-14,BA,Coração de Maria,city,1152,9,True,22495,2908903,5121.13803,0.0078
2021-04-14,BA,Cordeiros,city,576,4,True,8642,2909000,6665.12381,0.0069
2021-04-14,BA,Coribe,city,756,11,True,14149,2909109,5343.13379,0.0146
2021-04-14,BA,Coronel João Sá,city,670,14,True,15717,2909208,4262.90004,0.0209
2021-04-14,BA,Correntina,city,1704,16,True,32191,2909307,5293.40499,0.0094
2021-04-14,BA,Cotegipe,city,298,11,True,13769,2909406,2164.28208,0.0369
2021-04-14,BA,Cravolândia,city,194,0,True,5351,2909505,3625.49056,0.0
2021-04-14,BA,Crisópolis,city,282,8,True,21163,2909604,1332.51429,0.0284
2021-04-14,BA,Cristópolis,city,526,3,True,13947,2909703,3771.42038,0.0057
2021-04-14,BA,Cruz das Almas,city,3678,45,True,63591,2909802,5783.83734,0.0122
2021-04-14,BA,Curaçá,city,878,18,True,34886,2909901,2516.7689,0.0205
2021-04-14,BA,Dário Meira,city,766,12,True,10525,2910008,7277.90974,0.0157
2021-04-14,BA,Dias d'Ávila,city,4746,123,True,82432,2910057,5757.47283,0.0259
2021-04-14,BA,Dom Basílio,city,675,12,True,12240,2910107,5514.70588,0.0178
2021-04-14,BA,Dom Macedo Costa,city,333,6,True,4065,2910206,8191.88192,0.018
2021-04-14,BA,Elísio Medrado,city,412,6,True,8126,2910305,5070.14521,0.0146
2021-04-14,BA,Encruzilhada,city,555,12,True,16446,2910404,3374.68077,0.0216
2021-04-14,BA,Entre Rios,city,1091,18,True,41901,2910503,2603.75647,0.0165
2021-04-14,BA,Érico Cardoso,city,222,2,True,10560,2900504,2102.27273,0.009
2021-04-14,BA,Esplanada,city,1335,22,True,37578,2910602,3552.61057,0.0165
2021-04-14,BA,Euclides da Cunha,city,2124,38,True,60858,2910701,3490.09169,0.0179
2021-04-14,BA,Eunápolis,city,8439,131,True,114396,2910727,7377.00619,0.0155
2021-04-14,BA,Fátima,city,738,9,True,17845,2910750,4135.61222,0.0122
2021-04-14,BA,Feira da Mata,city,160,3,True,5661,2910776,2826.35577,0.0187
2021-04-14,BA,Feira de Santana,city,36408,652,True,619609,2910800,5875.96371,0.0179
2021-04-14,BA,Filadélfia,city,918,23,True,16345,2910859,5616.39645,0.0251
2021-04-14,BA,Firmino Alves,city,293,8,True,5629,2910909,5205.18742,0.0273
2021-04-14,BA,Floresta Azul,city,715,16,True,10575,2911006,6761.22931,0.0224
2021-04-14,BA,Formosa do Rio Preto,city,701,14,True,25857,2911105,2711.0647,0.02
2021-04-14,BA,Gandu,city,2396,42,True,32596,2911204,7350.59517,0.0175
2021-04-14,BA,Gavião,city,303,1,True,4440,2911253,6824.32432,0.0033
2021-04-14,BA,Gentio do Ouro,city,308,4,True,11259,2911303,2735.58931,0.013
2021-04-14,BA,Glória,city,500,13,True,15234,2911402,3282.13207,0.026
2021-04-14,BA,Gongogi,city,443,8,True,6985,2911501,6342.16178,0.0181
2021-04-14,BA,Governador Mangabeira,city,735,8,True,20762,2911600,3540.12138,0.0109
2021-04-14,BA,Guajeru,city,274,3,True,6646,2911659,4122.78062,0.0109
2021-04-14,BA,Guanambi,city,5975,57,True,84928,2911709,7035.37114,0.0095
2021-04-14,BA,Guaratinga,city,1094,34,True,20700,2911808,5285.02415,0.0311
2021-04-14,BA,Heliópolis,city,466,6,True,12987,2911857,3588.20359,0.0129
2021-04-14,BA,Iaçu,city,1188,24,True,24121,2911907,4925.16894,0.0202
2021-04-14,BA,Ibiassucê,city,280,0,True,9031,2912004,3100.43185,0.0
2021-04-14,BA,Ibicaraí,city,1791,47,True,21378,2912103,8377.77154,0.0262
2021-04-14,BA,Ibicoara,city,532,9,True,19786,2912202,2688.76984,0.0169
2021-04-14,BA,Ibicuí,city,1009,15,True,16230,2912301,6216.88232,0.0149
2021-04-14,BA,Ibipeba,city,865,7,True,18319,2912400,4721.87346,0.0081
2021-04-14,BA,Ibipitanga,city,845,13,True,14947,2912509,5653.30836,0.0154
2021-04-14,BA,Ibiquera,city,107,4,True,4046,2912608,2644.58725,0.0374
2021-04-14,BA,Ibirapitanga,city,1386,28,True,23404,2912707,5922.0646,0.0202
2021-04-14,BA,Ibirapuã,city,791,14,True,8690,2912806,9102.41657,0.0177
2021-04-14,BA,Ibirataia,city,2080,33,True,14882,2912905,13976.61605,0.0159
2021-04-14,BA,Ibitiara,city,467,6,True,16403,2913002,2847.04018,0.0128
2021-04-14,BA,Ibititá,city,1175,14,True,17080,2913101,6879.3911,0.0119
2021-04-14,BA,Ibotirama,city,759,23,True,27003,2913200,2810.7988,0.0303
2021-04-14,BA,Ichu,city,319,3,True,6220,2913309,5128.61736,0.0094
2021-04-14,BA,Igaporã,city,387,20,True,15650,2913408,2472.84345,0.0517
2021-04-14,BA,Igrapiúna,city,660,13,True,13091,2913457,5041.63166,0.0197
2021-04-14,BA,Iguaí,city,793,26,True,26963,2913507,2941.06739,0.0328
2021-04-14,BA,Ilhéus,city,16305,401,True,159923,2913606,10195.5316,0.0246
2021-04-14,BA,Importados/Indefinidos,city,11505,147,True,,,,0.0128
2021-04-14,BA,Inhambupe,city,1304,23,True,40333,2913705,3233.08457,0.0176
2021-04-14,BA,Ipecaetá,city,245,8,True,14354,2913804,1706.8413,0.0327
2021-04-14,BA,Ipiaú,city,2949,62,True,45922,2913903,6421.75863,0.021
2021-04-14,BA,Ipirá,city,1527,29,True,59435,2914000,2569.19324,0.019
2021-04-14,BA,Ipupiara,city,187,3,True,9911,2914109,1886.79245,0.016
2021-04-14,BA,Irajuba,city,264,1,True,7279,2914208,3626.87182,0.0038
2021-04-14,BA,Iramaia,city,126,5,True,8197,2914307,1537.14774,0.0397
2021-04-14,BA,Iraquara,city,1317,10,True,25478,2914406,5169.16555,0.0076
2021-04-14,BA,Irará,city,1089,13,True,29173,2914505,3732.90371,0.0119
2021-04-14,BA,Irecê,city,6679,74,True,73524,2914604,9084.10859,0.0111
2021-04-14,BA,Itabela,city,1370,47,True,30747,2914653,4455.71926,0.0343
2021-04-14,BA,Itaberaba,city,5331,98,True,64646,2914703,8246.4499,0.0184
2021-04-14,BA,Itabuna,city,28155,515,True,213685,2914802,13175.93654,0.0183
2021-04-14,BA,Itacaré,city,1061,22,True,28684,2914901,3698.92623,0.0207
2021-04-14,BA,Itaeté,city,250,5,True,16110,2915007,1551.83116,0.02
2021-04-14,BA,Itagi,city,689,17,True,12242,2915106,5628.16533,0.0247
2021-04-14,BA,Itagibá,city,970,14,True,14452,2915205,6711.87379,0.0144
2021-04-14,BA,Itagimirim,city,478,7,True,6825,2915304,7003.663,0.0146
2021-04-14,BA,Itaguaçu da Bahia,city,286,3,True,14542,2915353,1966.7171,0.0105
2021-04-14,BA,Itaju do Colônia,city,353,6,True,6596,2915403,5351.72832,0.017
2021-04-14,BA,Itajuípe,city,2129,48,True,20398,2915502,10437.29777,0.0225
2021-04-14,BA,Itamaraju,city,4962,79,True,64455,2915601,7698.39423,0.0159
2021-04-14,BA,Itamari,city,390,7,True,8003,2915700,4873.17256,0.0179
2021-04-14,BA,Itambé,city,1475,17,True,22754,2915809,6482.37672,0.0115
2021-04-14,BA,Itanagra,city,162,4,True,6436,2915908,2517.09136,0.0247
2021-04-14,BA,Itanhém,city,1130,25,True,19316,2916005,5850.07248,0.0221
2021-04-14,BA,Itaparica,city,747,21,True,22337,2916104,3344.22707,0.0281
2021-04-14,BA,Itapé,city,668,20,True,8526,2916203,7834.85808,0.0299
2021-04-14,BA,Itapebi,city,396,16,True,10215,2916302,3876.65198,0.0404
2021-04-14,BA,Itapetinga,city,4506,99,True,76795,2916401,5867.5695,0.022
2021-04-14,BA,Itapicuru,city,1099,15,True,35883,2916500,3062.73166,0.0136
2021-04-14,BA,Itapitanga,city,854,16,True,10298,2916609,8292.8724,0.0187
2021-04-14,BA,Itaquara,city,462,5,True,8347,2916708,5534.92273,0.0108
2021-04-14,BA,Itarantim,city,606,15,True,19843,2916807,3053.97369,0.0248
2021-04-14,BA,Itatim,city,530,19,True,14539,2916856,3645.36763,0.0358
2021-04-14,BA,Itiruçu,city,650,6,True,12528,2916906,5188.37803,0.0092
2021-04-14,BA,Itiúba,city,1261,26,True,36116,2917003,3491.5273,0.0206
2021-04-14,BA,Itororó,city,2977,26,True,20388,2917102,14601.72651,0.0087
2021-04-14,BA,Ituaçu,city,984,11,True,19030,2917201,5170.78297,0.0112
2021-04-14,BA,Ituberá,city,1366,41,True,28740,2917300,4752.95755,0.03
2021-04-14,BA,Iuiu,city,376,4,True,11016,2917334,3413.21714,0.0106
2021-04-14,BA,Jaborandi,city,510,7,True,8277,2917359,6161.65277,0.0137
2021-04-14,BA,Jacaraci,city,359,8,True,14850,2917409,2417.50842,0.0223
2021-04-14,BA,Jacobina,city,5229,58,True,80635,2917508,6484.77708,0.0111
2021-04-14,BA,Jaguaquara,city,4994,39,True,54673,2917607,9134.30761,0.0078
2021-04-14,BA,Jaguarari,city,1594,29,True,33746,2917706,4723.52279,0.0182
2021-04-14,BA,Jaguaripe,city,797,12,True,18981,2917805,4198.93578,0.0151
2021-04-14,BA,Jandaíra,city,523,7,True,10726,2917904,4876.00224,0.0134
2021-04-14,BA,Jequié,city,13941,272,True,156126,2918001,8929.32631,0.0195
2021-04-14,BA,Jeremoabo,city,1225,30,True,40651,2918100,3013.456,0.0245
2021-04-14,BA,Jiquiriçá,city,492,12,True,14557,2918209,3379.81727,0.0244
2021-04-14,BA,Jitaúna,city,736,21,True,10808,2918308,6809.77054,0.0285
2021-04-14,BA,João Dourado,city,978,14,True,25402,2918357,3850.09054,0.0143
2021-04-14,BA,Juazeiro,city,12781,245,True,218162,2918407,5858.49048,0.0192
2021-04-14,BA,Jucuruçu,city,793,8,True,8988,2918456,8822.87494,0.0101
2021-04-14,BA,Jussara,city,434,5,True,15262,2918506,2843.664,0.0115
2021-04-14,BA,Jussari,city,454,6,True,5768,2918555,7871.01248,0.0132
2021-04-14,BA,Jussiape,city,259,6,True,5976,2918605,4334.00268,0.0232
2021-04-14,BA,Lafaiete Coutinho,city,375,5,True,3693,2918704,10154.34606,0.0133
2021-04-14,BA,Lagoa Real,city,368,5,True,15770,2918753,2333.54471,0.0136
2021-04-14,BA,Laje,city,937,16,True,24032,2918803,3898.96804,0.0171
2021-04-14,BA,Lajedão,city,306,5,True,3975,2918902,7698.11321,0.0163
2021-04-14,BA,Lajedinho,city,236,1,True,3758,2919009,6279.93614,0.0042
2021-04-14,BA,Lajedo do Tabocal,city,336,3,True,8577,2919058,3917.45366,0.0089
2021-04-14,BA,Lamarão,city,182,4,True,8191,2919108,2221.95092,0.022
2021-04-14,BA,Lapão,city,1393,14,True,27274,2919157,5107.42832,0.0101
2021-04-14,BA,Lauro de Freitas,city,16576,339,True,201635,2919207,8220.795,0.0205
2021-04-14,BA,Lençóis,city,757,10,True,11499,2919306,6583.18115,0.0132
2021-04-14,BA,Licínio de Almeida,city,214,6,True,12373,2919405,1729.57246,0.028
2021-04-14,BA,Livramento de Nossa Senhora,city,1997,30,True,46062,2919504,4335.4609,0.015
2021-04-14,BA,Luís Eduardo Magalhães,city,6193,64,True,90162,2919553,6868.74737,0.0103
2021-04-14,BA,Macajuba,city,333,3,True,11332,2919603,2938.58101,0.009
2021-04-14,BA,Macarani,city,835,21,True,18909,2919702,4415.88661,0.0251
2021-04-14,BA,Macaúbas,city,1666,15,True,50161,2919801,3321.3054,0.009
2021-04-14,BA,Macururé,city,175,4,True,7787,2919900,2247.3353,0.0229
2021-04-14,BA,Madre de Deus,city,2105,30,True,21432,2919926,9821.76185,0.0143
2021-04-14,BA,Maetinga,city,184,5,True,2764,2919959,6657.01881,0.0272
2021-04-14,BA,Maiquinique,city,698,9,True,10206,2920007,6839.11425,0.0129
2021-04-14,BA,Mairi,city,907,10,True,18602,2920106,4875.8198,0.011
2021-04-14,BA,Malhada,city,298,17,True,16861,2920205,1767.39221,0.057
2021-04-14,BA,Malhada de Pedras,city,224,8,True,8359,2920304,2679.74638,0.0357
2021-04-14,BA,Manoel Vitorino,city,753,21,True,13087,2920403,5753.80148,0.0279
2021-04-14,BA,Mansidão,city,137,1,True,13734,2920452,997.52439,0.0073
2021-04-14,BA,Maracás,city,2325,40,True,20393,2920502,11400.97092,0.0172
2021-04-14,BA,Maragogipe,city,1676,34,True,44793,2920601,3741.65606,0.0203
2021-04-14,BA,Maraú,city,1287,13,True,20617,2920700,6242.4213,0.0101
2021-04-14,BA,Marcionílio Souza,city,355,7,True,10380,2920809,3420.03854,0.0197
2021-04-14,BA,Mascote,city,678,14,True,13717,2920908,4942.77174,0.0206
2021-04-14,BA,Mata de São João,city,3350,39,True,47126,2921005,7108.60247,0.0116
2021-04-14,BA,Matina,city,160,2,True,12283,2921054,1302.61337,0.0125
2021-04-14,BA,Medeiros Neto,city,1770,39,True,22716,2921104,7791.86476,0.022
2021-04-14,BA,Miguel Calmon,city,1647,16,True,25894,2921203,6360.54684,0.0097
2021-04-14,BA,Milagres,city,325,3,True,10893,2921302,2983.56743,0.0092
2021-04-14,BA,Mirangaba,city,428,8,True,18474,2921401,2316.76951,0.0187
2021-04-14,BA,Mirante,city,333,5,True,8447,2921450,3942.22801,0.015
2021-04-14,BA,Monte Santo,city,751,23,True,49278,2921500,1524.00666,0.0306
2021-04-14,BA,Morpará,city,151,6,True,8497,2921609,1777.0978,0.0397
2021-04-14,BA,Morro do Chapéu,city,1826,16,True,35440,2921708,5152.3702,0.0088
2021-04-14,BA,Mortugaba,city,416,7,True,12052,2921807,3451.70926,0.0168
2021-04-14,BA,Mucugê,city,308,6,True,8889,2921906,3464.95669,0.0195
2021-04-14,BA,Mucuri,city,2360,44,True,42251,2922003,5585.66661,0.0186
2021-04-14,BA,Mulungu do Morro,city,546,10,True,10673,2922052,5115.71255,0.0183
2021-04-14,BA,Mundo Novo,city,463,6,True,26970,2922102,1716.72228,0.013
2021-04-14,BA,Muniz Ferreira,city,765,3,True,7443,2922201,10278.11366,0.0039
2021-04-14,BA,Muquém do São Francisco,city,358,6,True,11417,2922250,3135.67487,0.0168
2021-04-14,BA,Muritiba,city,1703,16,True,29410,2922300,5790.54743,0.0094
2021-04-14,BA,Mutuípe,city,1440,17,True,22282,2922409,6462.61556,0.0118
2021-04-14,BA,Nazaré,city,1789,28,True,28594,2922508,6256.55732,0.0157
2021-04-14,BA,Nilo Peçanha,city,523,14,True,14079,2922607,3714.75247,0.0268
2021-04-14,BA,Nordestina,city,527,13,True,13164,2922656,4003.34245,0.0247
2021-04-14,BA,Nova Canaã,city,463,12,True,16472,2922706,2810.8305,0.0259
2021-04-14,BA,Nova Fátima,city,425,5,True,7821,2922730,5434.08771,0.0118
2021-04-14,BA,Nova Ibiá,city,393,15,True,6554,2922755,5996.33811,0.0382
2021-04-14,BA,Nova Itarana,city,643,6,True,8279,2922805,7766.63848,0.0093
2021-04-14,BA,Nova Redenção,city,141,2,True,9123,2922854,1545.54423,0.0142
2021-04-14,BA,Nova Soure,city,539,11,True,26998,2922904,1996.44418,0.0204
2021-04-14,BA,Nova Viçosa,city,1639,33,True,43783,2923001,3743.46207,0.0201
2021-04-14,BA,Novo Horizonte,city,170,3,True,12522,2923035,1357.61061,0.0176
2021-04-14,BA,Novo Triunfo,city,340,2,True,15443,2923050,2201.64476,0.0059
2021-04-14,BA,Olindina,city,682,8,True,28304,2923100,2409.55342,0.0117
2021-04-14,BA,Oliveira dos Brejinhos,city,500,9,True,21810,2923209,2292.52636,0.018
2021-04-14,BA,Ouriçangas,city,314,5,True,8570,2923308,3663.94399,0.0159
2021-04-14,BA,Ourolândia,city,1405,11,True,17511,2923357,8023.52807,0.0078
2021-04-14,BA,Palmas de Monte Alto,city,483,10,True,21796,2923407,2216.00294,0.0207
2021-04-14,BA,Palmeiras,city,173,5,True,9071,2923506,1907.17672,0.0289
2021-04-14,BA,Paramirim,city,198,14,True,21695,2923605,912.65268,0.0707
2021-04-14,BA,Paratinga,city,810,12,True,32141,2923704,2520.14561,0.0148
2021-04-14,BA,Paripiranga,city,601,16,True,29058,2923803,2068.27724,0.0266
2021-04-14,BA,Pau Brasil,city,754,19,True,9686,2923902,7784.43114,0.0252
2021-04-14,BA,Paulo Afonso,city,4425,113,True,118516,2924009,3733.67309,0.0255
2021-04-14,BA,Pé de Serra,city,1315,6,True,13556,2924058,9700.50162,0.0046
2021-04-14,BA,Pedrão,city,255,2,True,7394,2924108,3448.74222,0.0078
2021-04-14,BA,Pedro Alexandre,city,174,4,True,16682,2924207,1043.0404,0.023
2021-04-14,BA,Piatã,city,1037,17,True,16984,2924306,6105.74659,0.0164
2021-04-14,BA,Pilão Arcado,city,589,12,True,35175,2924405,1674.48472,0.0204
2021-04-14,BA,Pindaí,city,566,5,True,16285,2924504,3475.59103,0.0088
2021-04-14,BA,Pindobaçu,city,1398,27,True,20098,2924603,6955.91601,0.0193
2021-04-14,BA,Pintadas,city,901,7,True,10394,2924652,8668.46257,0.0078
2021-04-14,BA,Piraí do Norte,city,686,7,True,10036,2924678,6835.39259,0.0102
2021-04-14,BA,Piripá,city,931,6,True,10475,2924702,8887.82816,0.0064
2021-04-14,BA,Piritiba,city,516,13,True,24964,2924801,2066.97645,0.0252
2021-04-14,BA,Planaltino,city,427,7,True,9370,2924900,4557.09712,0.0164
2021-04-14,BA,Planalto,city,1094,21,True,26426,2925006,4139.86226,0.0192
2021-04-14,BA,Poções,city,2352,43,True,46879,2925105,5017.17187,0.0183
2021-04-14,BA,Pojuca,city,2451,29,True,39972,2925204,6131.79225,0.0118
2021-04-14,BA,Ponto Novo,city,548,3,True,14819,2925253,3697.95533,0.0055
2021-04-14,BA,Porto Seguro,city,7253,151,True,150658,2925303,4814.21498,0.0208
2021-04-14,BA,Potiraguá,city,457,9,True,6916,2925402,6607.86582,0.0197
2021-04-14,BA,Prado,city,1257,25,True,28194,2925501,4458.3954,0.0199
2021-04-14,BA,Presidente Dutra,city,836,4,True,15160,2925600,5514.51187,0.0048
2021-04-14,BA,Presidente Jânio Quadros,city,602,9,True,12179,2925709,4942.93456,0.015
2021-04-14,BA,Presidente Tancredo Neves,city,1480,31,True,28004,2925758,5284.95929,0.0209
2021-04-14,BA,Queimadas,city,1095,23,True,25433,2925808,4305.42995,0.021
2021-04-14,BA,Quijingue,city,281,12,True,27626,2925907,1017.15775,0.0427
2021-04-14,BA,Quixabeira,city,569,3,True,8956,2925931,6353.28272,0.0053
2021-04-14,BA,Rafael Jambeiro,city,647,15,True,22633,2925956,2858.65771,0.0232
2021-04-14,BA,Remanso,city,1301,42,True,41170,2926004,3160.06801,0.0323
2021-04-14,BA,Retirolândia,city,1228,8,True,14495,2926103,8471.88686,0.0065
2021-04-14,BA,Riachão das Neves,city,668,25,True,22334,2926202,2990.95549,0.0374
2021-04-14,BA,Riachão do Jacuípe,city,3103,33,True,33468,2926301,9271.54297,0.0106
2021-04-14,BA,Riacho de Santana,city,1154,26,True,35593,2926400,3242.21055,0.0225
2021-04-14,BA,Ribeira do Amparo,city,612,4,True,14612,2926509,4188.33835,0.0065
2021-04-14,BA,Ribeira do Pombal,city,2394,36,True,53956,2926608,4436.94862,0.015
2021-04-14,BA,Ribeirão do Largo,city,302,5,True,5343,2926657,5652.25529,0.0166
2021-04-14,BA,Rio de Contas,city,371,2,True,12932,2926707,2868.85246,0.0054
2021-04-14,BA,Rio do Antônio,city,365,8,True,15448,2926806,2362.76541,0.0219
