date,state,city,place_type,confirmed,deaths,is_last,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2021-01-21,BA,Apuarema,city,486,7,True,7302,2901957,6655.71076,0.0144
2021-01-21,BA,Araçás,city,455,7,True,12208,2902054,3727.06422,0.0154
2021-01-21,BA,Aracatu,city,471,7,True,13045,2902005,3610.57877,0.0149
2021-01-21,BA,Araci,city,1598,19,True,54648,2902104,2924.16923,0.0119
2021-01-21,BA,Aramari,city,245,7,True,11461,2902203,2137.68432,0.0286
2021-01-21,BA,Arataca,city,296,10,True,10961,2902252,2700.48353,0.0338
2021-01-21,BA,Aratuípe,city,206,6,True,8837,2902302,2331.10784,0.0291
2021-01-21,BA,Aurelino Leal,city,675,16,True,11299,2902401,5973.98,0.0237
2021-01-21,BA,Baianópolis,city,186,2,True,13929,2902500,1335.34353,0.0108
2021-01-21,BA,Baixa Grande,city,379,3,True,20449,2902609,1853.39136,0.0079
2021-01-21,BA,Banzaê,city,685,4,True,13240,2902658,5173.71601,0.0058
2021-01-21,BA,Barra,city,713,13,True,53910,2902708,1322.57466,0.0182
2021-01-21,BA,Barra da Estiva,city,975,4,True,20392,2902807,4781.28678,0.0041
2021-01-21,BA,Barra do Choça,city,930,9,True,31209,2902906,2979.90964,0.0097
2021-01-21,BA,Barra do Mendes,city,533,6,True,13833,2903003,3853.10489,0.0113
2021-01-21,BA,Barra do Rocha,city,183,3,True,5612,2903102,3260.86957,0.0164
2021-01-21,BA,Barreiras,city,7976,108,True,156975,2903201,5081.06386,0.0135
2021-01-21,BA,Barro Alto,city,538,4,True,15054,2903235,3573.80098,0.0074
2021-01-21,BA,Barrocas,city,245,4,True,16105,2903276,1521.26669,0.0163
2021-01-21,BA,Barro Preto,city,353,6,True,5448,2903300,6479.442,0.017
2021-01-21,BA,Belmonte,city,702,6,True,23437,2903409,2995.2639,0.0085
2021-01-21,BA,Belo Campo,city,260,3,True,17109,2903508,1519.66801,0.0115
2021-01-21,BA,Biritinga,city,133,2,True,15984,2903607,832.08208,0.015
2021-01-21,BA,Boa Nova,city,259,5,True,12329,2903706,2100.7381,0.0193
2021-01-21,BA,Boa Vista do Tupim,city,144,2,True,18531,2903805,777.07625,0.0139
2021-01-21,BA,Bom Jesus da Lapa,city,1409,18,True,69662,2903904,2022.62353,0.0128
2021-01-21,BA,Bom Jesus da Serra,city,247,0,True,9823,2903953,2514.50677,0.0
2021-01-21,BA,Boninal,city,327,4,True,14446,2904001,2263.60238,0.0122
2021-01-21,BA,Bonito,city,433,3,True,16884,2904050,2564.55816,0.0069
2021-01-21,BA,Boquira,city,312,4,True,21497,2904100,1451.36531,0.0128
2021-01-21,BA,Botuporã,city,52,1,True,10129,2904209,513.37743,0.0192
2021-01-21,BA,Brejões,city,375,4,True,14222,2904308,2636.75995,0.0107
2021-01-21,BA,Brejolândia,city,125,7,True,10618,2904407,1177.24619,0.056
2021-01-21,BA,Brotas de Macaúbas,city,49,0,True,10130,2904506,483.71175,0.0
2021-01-21,BA,Brumado,city,4222,38,True,67335,2904605,6270.14183,0.009
2021-01-21,BA,Buerarema,city,825,26,True,18306,2904704,4506.71911,0.0315
2021-01-21,BA,Buritirama,city,557,12,True,21276,2904753,2617.9733,0.0215
2021-01-21,BA,Caatiba,city,457,4,True,6488,2904803,7043.77312,0.0088
2021-01-21,BA,Cabaceiras do Paraguaçu,city,208,1,True,18911,2904852,1099.88895,0.0048
2021-01-21,BA,Cachoeira,city,638,12,True,33567,2904902,1900.67626,0.0188
2021-01-21,BA,Caculé,city,297,4,True,23291,2905008,1275.17067,0.0135
2021-01-21,BA,Caém,city,270,2,True,9058,2905107,2980.79046,0.0074
2021-01-21,BA,Caetanos,city,271,2,True,14608,2905156,1855.14786,0.0074
2021-01-21,BA,Caetité,city,898,5,True,51081,2905206,1757.99221,0.0056
2021-01-21,BA,Cafarnaum,city,508,10,True,18513,2905305,2744.01772,0.0197
2021-01-21,BA,Cairu,city,735,8,True,18427,2905404,3988.71222,0.0109
2021-01-21,BA,Caldeirão Grande,city,495,3,True,13391,2905503,3696.51258,0.0061
2021-01-21,BA,Camacan,city,1812,36,True,32006,2905602,5661.43848,0.0199
2021-01-21,BA,Camaçari,city,8484,155,True,304302,2905701,2788.0198,0.0183
2021-01-21,BA,Camamu,city,1075,26,True,35382,2905800,3038.26805,0.0242
2021-01-21,BA,Campo Alegre de Lourdes,city,216,5,True,28820,2905909,749.47953,0.0231
2021-01-21,BA,Campo Formoso,city,2095,20,True,71487,2906006,2930.60277,0.0095
2021-01-21,BA,Canápolis,city,158,1,True,9703,2906105,1628.36236,0.0063
2021-01-21,BA,Canarana,city,797,12,True,26325,2906204,3027.54036,0.0151
2021-01-21,BA,Canavieiras,city,614,26,True,30906,2906303,1986.66926,0.0423
2021-01-21,BA,Candeal,city,293,1,True,8181,2906402,3581.46926,0.0034
2021-01-21,BA,Candeias,city,3646,70,True,87458,2906501,4168.85819,0.0192
2021-01-21,BA,Candiba,city,116,1,True,14368,2906600,807.34967,0.0086
2021-01-21,BA,Cândido Sales,city,1277,29,True,25053,2906709,5097.19395,0.0227
2021-01-21,BA,Cansanção,city,348,10,True,34882,2906808,997.64922,0.0287
2021-01-21,BA,Canudos,city,346,8,True,16753,2906824,2065.30174,0.0231
2021-01-21,BA,Capela do Alto Alegre,city,575,5,True,11616,2906857,4950.06887,0.0087
2021-01-21,BA,Capim Grosso,city,2398,11,True,30862,2906873,7770.07323,0.0046
2021-01-21,BA,Caraíbas,city,139,2,True,8801,2906899,1579.36598,0.0144
2021-01-21,BA,Caravelas,city,791,6,True,22093,2906907,3580.31956,0.0076
2021-01-21,BA,Cardeal da Silva,city,122,1,True,9346,2907004,1305.37128,0.0082
2021-01-21,BA,Carinhanha,city,361,6,True,29070,2907103,1241.83007,0.0166
2021-01-21,BA,Casa Nova,city,1089,19,True,72545,2907202,1501.13723,0.0174
2021-01-21,BA,Castro Alves,city,786,17,True,26318,2907301,2986.54913,0.0216
2021-01-21,BA,Catolândia,city,58,0,True,3599,2907400,1611.55877,0.0
2021-01-21,BA,Catu,city,2574,31,True,54970,2907509,4682.55412,0.012
2021-01-21,BA,Caturama,city,74,2,True,9316,2907558,794.33233,0.027
2021-01-21,BA,Central,city,215,5,True,17280,2907608,1244.21296,0.0233
2021-01-21,BA,Chorrochó,city,52,4,True,11200,2907707,464.28571,0.0769
2021-01-21,BA,Cícero Dantas,city,855,12,True,32576,2907806,2624.63163,0.014
2021-01-21,BA,Cipó,city,343,0,True,17352,2907905,1976.71738,0.0
2021-01-21,BA,Coaraci,city,1148,31,True,16549,2908002,6936.97504,0.027
2021-01-21,BA,Cocos,city,351,4,True,18807,2908101,1866.32637,0.0114
2021-01-21,BA,Conceição da Feira,city,872,11,True,22762,2908200,3830.94631,0.0126
2021-01-21,BA,Conceição do Almeida,city,1201,9,True,17165,2908309,6996.79581,0.0075
2021-01-21,BA,Conceição do Coité,city,5814,15,True,67013,2908408,8675.92855,0.0026
2021-01-21,BA,Conceição do Jacuípe,city,1530,11,True,33398,2908507,4581.11264,0.0072
2021-01-21,BA,Conde,city,452,8,True,26035,2908606,1736.12445,0.0177
2021-01-21,BA,Condeúba,city,350,6,True,17178,2908705,2037.48981,0.0171
2021-01-21,BA,Contendas do Sincorá,city,110,3,True,4045,2908804,2719.40667,0.0273
2021-01-21,BA,Coração de Maria,city,879,6,True,22495,2908903,3907.53501,0.0068
2021-01-21,BA,Cordeiros,city,435,2,True,8642,2909000,5033.55705,0.0046
2021-01-21,BA,Coribe,city,556,9,True,14149,2909109,3929.60633,0.0162
2021-01-21,BA,Coronel João Sá,city,362,8,True,15717,2909208,2303.23853,0.0221
2021-01-21,BA,Correntina,city,875,4,True,32191,2909307,2718.15104,0.0046
2021-01-21,BA,Cotegipe,city,178,8,True,13769,2909406,1292.7591,0.0449
2021-01-21,BA,Cravolândia,city,103,0,True,5351,2909505,1924.87386,0.0
2021-01-21,BA,Crisópolis,city,219,5,True,21163,2909604,1034.82493,0.0228
2021-01-21,BA,Cristópolis,city,369,2,True,13947,2909703,2645.73026,0.0054
2021-01-21,BA,Cruz das Almas,city,2287,22,True,63591,2909802,3596.42088,0.0096
2021-01-21,BA,Curaçá,city,665,9,True,34886,2909901,1906.20879,0.0135
2021-01-21,BA,Dário Meira,city,584,11,True,10525,2910008,5548.69359,0.0188
2021-01-21,BA,Dias d'Ávila,city,2158,44,True,82432,2910057,2617.91537,0.0204
2021-01-21,BA,Dom Basílio,city,524,4,True,12240,2910107,4281.04575,0.0076
2021-01-21,BA,Dom Macedo Costa,city,288,4,True,4065,2910206,7084.87085,0.0139
2021-01-21,BA,Elísio Medrado,city,321,4,True,8126,2910305,3950.28304,0.0125
2021-01-21,BA,Encruzilhada,city,435,10,True,16446,2910404,2645.02007,0.023
2021-01-21,BA,Entre Rios,city,655,9,True,41901,2910503,1563.20852,0.0137
2021-01-21,BA,Érico Cardoso,city,114,2,True,10560,2900504,1079.54545,0.0175
2021-01-21,BA,Esplanada,city,764,10,True,37578,2910602,2033.10448,0.0131
2021-01-21,BA,Euclides da Cunha,city,1292,11,True,60858,2910701,2122.97479,0.0085
2021-01-21,BA,Eunápolis,city,4840,82,True,114396,2910727,4230.91716,0.0169
2021-01-21,BA,Fátima,city,625,7,True,17845,2910750,3502.38162,0.0112
2021-01-21,BA,Feira da Mata,city,126,1,True,5661,2910776,2225.75517,0.0079
2021-01-21,BA,Feira de Santana,city,25154,420,True,619609,2910800,4059.65698,0.0167
2021-01-21,BA,Filadélfia,city,836,17,True,16345,2910859,5114.71398,0.0203
2021-01-21,BA,Firmino Alves,city,151,4,True,5629,2910909,2682.53686,0.0265
2021-01-21,BA,Floresta Azul,city,498,12,True,10575,2911006,4709.21986,0.0241
2021-01-21,BA,Formosa do Rio Preto,city,539,12,True,25857,2911105,2084.5419,0.0223
2021-01-21,BA,Gandu,city,2063,27,True,32596,2911204,6328.99742,0.0131
2021-01-21,BA,Gavião,city,265,0,True,4440,2911253,5968.46847,0.0
2021-01-21,BA,Gentio do Ouro,city,275,2,True,11259,2911303,2442.49045,0.0073
2021-01-21,BA,Glória,city,312,8,True,15234,2911402,2048.05041,0.0256
2021-01-21,BA,Gongogi,city,301,5,True,6985,2911501,4309.23407,0.0166
2021-01-21,BA,Governador Mangabeira,city,342,3,True,20762,2911600,1647.24015,0.0088
2021-01-21,BA,Guajeru,city,158,1,True,6646,2911659,2377.36985,0.0063
2021-01-21,BA,Guanambi,city,2825,16,True,84928,2911709,3326.34702,0.0057
2021-01-21,BA,Guaratinga,city,881,22,True,20700,2911808,4256.03865,0.025
